% Optimum gamma as a function of the amount of information preserved by the
% features. These values are based on experiments with the 'small_16_20.mat' dataset.
%
% 1st column shows the energy (information preserved) and 2nd column shows
% the optimum gamma value as estimated using smooth-preserving curve fitting
% on the experiment data.

0.690	3.550
0.691	3.527
0.692	3.504
0.693	3.481
0.694	3.458
0.695	3.435
0.696	3.412
0.697	3.389
0.698	3.367
0.699	3.344
0.700	3.322
0.701	3.299
0.702	3.277
0.703	3.255
0.704	3.233
0.705	3.210
0.706	3.188
0.707	3.167
0.708	3.145
0.709	3.123
0.710	3.101
0.711	3.080
0.712	3.058
0.713	3.037
0.714	3.015
0.715	2.994
0.716	2.973
0.717	2.952
0.718	2.931
0.719	2.910
0.720	2.889
0.721	2.868
0.722	2.848
0.723	2.827
0.724	2.806
0.725	2.786
0.726	2.766
0.727	2.745
0.728	2.725
0.729	2.705
0.730	2.684
0.731	2.663
0.732	2.642
0.733	2.621
0.734	2.599
0.735	2.577
0.736	2.555
0.737	2.533
0.738	2.511
0.739	2.489
0.740	2.466
0.741	2.443
0.742	2.421
0.743	2.398
0.744	2.375
0.745	2.352
0.746	2.329
0.747	2.306
0.748	2.283
0.749	2.260
0.750	2.237
0.751	2.214
0.752	2.191
0.753	2.169
0.754	2.146
0.755	2.123
0.756	2.101
0.757	2.078
0.758	2.056
0.759	2.034
0.760	2.012
0.761	1.990
0.762	1.969
0.763	1.947
0.764	1.926
0.765	1.905
0.766	1.885
0.767	1.864
0.768	1.844
0.769	1.824
0.770	1.805
0.771	1.786
0.772	1.767
0.773	1.748
0.774	1.730
0.775	1.712
0.776	1.695
0.777	1.678
0.778	1.662
0.779	1.646
0.780	1.630
0.781	1.615
0.782	1.600
0.783	1.586
0.784	1.573
0.785	1.559
0.786	1.547
0.787	1.535
0.788	1.523
0.789	1.513
0.790	1.502
0.791	1.493
0.792	1.484
0.793	1.475
0.794	1.468
0.795	1.461
0.796	1.454
0.797	1.449
0.798	1.444
0.799	1.440
0.800	1.436
0.801	1.433
0.802	1.431
0.803	1.430
0.804	1.430
0.805	1.433
0.806	1.441
0.807	1.453
0.808	1.470
0.809	1.491
0.810	1.516
0.811	1.544
0.812	1.577
0.813	1.612
0.814	1.651
0.815	1.692
0.816	1.737
0.817	1.783
0.818	1.832
0.819	1.883
0.820	1.936
0.821	1.991
0.822	2.047
0.823	2.104
0.824	2.162
0.825	2.221
0.826	2.280
0.827	2.340
0.828	2.400
0.829	2.460
0.830	2.520
0.831	2.579
0.832	2.637
0.833	2.695
0.834	2.751
0.835	2.806
0.836	2.860
0.837	2.911
0.838	2.961
0.839	3.008
0.840	3.053
0.841	3.096
0.842	3.136
0.843	3.172
0.844	3.205
0.845	3.235
0.846	3.261
0.847	3.284
0.848	3.302
0.849	3.316
0.850	3.325
0.851	3.330
0.852	3.329
0.853	3.321
0.854	3.306
0.855	3.285
0.856	3.258
0.857	3.226
0.858	3.188
0.859	3.145
0.860	3.098
0.861	3.047
0.862	2.993
0.863	2.936
0.864	2.875
0.865	2.813
0.866	2.749
0.867	2.683
0.868	2.616
0.869	2.549
0.870	2.481
0.871	2.413
0.872	2.347
0.873	2.281
0.874	2.216
0.875	2.154
0.876	2.093
0.877	2.036
0.878	1.981
0.879	1.930
0.880	1.883
0.881	1.840
0.882	1.801
0.883	1.768
0.884	1.741
0.885	1.715
0.886	1.692
0.887	1.670
0.888	1.649
0.889	1.629
0.890	1.610
0.891	1.593
0.892	1.576
0.893	1.559
0.894	1.543
0.895	1.527
0.896	1.512
0.897	1.496
0.898	1.481
0.899	1.465
0.900	1.449
0.901	1.432
0.902	1.414
0.903	1.395
0.904	1.376
0.905	1.355
0.906	1.333
0.907	1.310
0.908	1.284
0.909	1.254
0.910	1.218
0.911	1.179
0.912	1.136
0.913	1.091
0.914	1.045
0.915	0.998
0.916	0.952
0.917	0.906
0.918	0.863
0.919	0.822
0.920	0.785
0.921	0.752
0.922	0.724
0.923	0.703
0.924	0.688
0.925	0.681
0.926	0.680
0.927	0.682
0.928	0.685
0.929	0.688
0.930	0.693
0.931	0.698
0.932	0.703
0.933	0.708
0.934	0.714
0.935	0.719
0.936	0.723
0.937	0.726
0.938	0.729
0.939	0.730
0.940	0.725
0.941	0.698
0.942	0.654
0.943	0.596
0.944	0.527
0.945	0.454
0.946	0.378
0.947	0.306
0.948	0.240
0.949	0.186
0.950	0.147
0.951	0.126
0.952	0.112
0.953	0.099
0.954	0.087
0.955	0.076
0.956	0.067
0.957	0.060
0.958	0.054
0.959	0.051
0.960	0.050
0.961	0.052
0.962	0.056
0.963	0.062
0.964	0.070
0.965	0.079
0.966	0.088
0.967	0.098
0.968	0.109
0.969	0.125
0.970	0.143
0.971	0.160
0.972	0.173
0.973	0.180
0.974	0.173
0.975	0.150
0.976	0.120
0.977	0.093
0.978	0.080
0.979	0.086
0.980	0.102
0.981	0.120
0.982	0.130
0.983	0.118
0.984	0.085
0.985	0.056
0.986	0.050
0.987	0.050
0.988	0.050
0.989	0.067
0.99	0.127
0.991	0.145
0.992	0.079
0.993	0.053
0.994	0.077
0.995	0.065
0.996	0.050
0.997	0.050
0.998	0.050
0.999	0.126
1.000	0.050
