% Optimum gamma as a function of the amount of information preserved by the
% features. These values are based on experiments with the 'small_48_60.mat' dataset.
%
% 1st column shows the energy (information preserved) and 2nd column shows
% the optimum gamma value as estimated using cubic spline curve fitting
% on the experiment data.

0.530	0.492
0.531	0.479
0.532	0.466
0.533	0.454
0.534	0.443
0.535	0.432
0.536	0.422
0.537	0.412
0.538	0.403
0.539	0.394
0.540	0.386
0.541	0.378
0.542	0.371
0.543	0.364
0.544	0.357
0.545	0.351
0.546	0.346
0.547	0.341
0.548	0.336
0.549	0.332
0.550	0.328
0.551	0.325
0.552	0.322
0.553	0.319
0.554	0.317
0.555	0.315
0.556	0.314
0.557	0.313
0.558	0.312
0.559	0.312
0.560	0.312
0.561	0.312
0.562	0.312
0.563	0.313
0.564	0.315
0.565	0.316
0.566	0.318
0.567	0.320
0.568	0.322
0.569	0.325
0.570	0.328
0.571	0.331
0.572	0.335
0.573	0.338
0.574	0.342
0.575	0.346
0.576	0.351
0.577	0.355
0.578	0.360
0.579	0.365
0.580	0.370
0.581	0.376
0.582	0.381
0.583	0.387
0.584	0.393
0.585	0.399
0.586	0.405
0.587	0.411
0.588	0.417
0.589	0.424
0.590	0.430
0.591	0.437
0.592	0.444
0.593	0.451
0.594	0.458
0.595	0.465
0.596	0.472
0.597	0.479
0.598	0.486
0.599	0.494
0.600	0.501
0.601	0.508
0.602	0.516
0.603	0.523
0.604	0.530
0.605	0.538
0.606	0.545
0.607	0.552
0.608	0.560
0.609	0.567
0.610	0.574
0.611	0.581
0.612	0.589
0.613	0.596
0.614	0.603
0.615	0.609
0.616	0.616
0.617	0.623
0.618	0.630
0.619	0.636
0.620	0.643
0.621	0.649
0.622	0.655
0.623	0.661
0.624	0.667
0.625	0.673
0.626	0.678
0.627	0.684
0.628	0.689
0.629	0.694
0.630	0.699
0.631	0.703
0.632	0.708
0.633	0.712
0.634	0.716
0.635	0.719
0.636	0.723
0.637	0.726
0.638	0.729
0.639	0.732
0.640	0.734
0.641	0.737
0.642	0.738
0.643	0.740
0.644	0.741
0.645	0.742
0.646	0.743
0.647	0.743
0.648	0.743
0.649	0.743
0.650	0.743
0.651	0.742
0.652	0.740
0.653	0.738
0.654	0.736
0.655	0.734
0.656	0.731
0.657	0.728
0.658	0.724
0.659	0.720
0.660	0.715
0.661	0.710
0.662	0.705
0.663	0.699
0.664	0.693
0.665	0.686
0.666	0.679
0.667	0.671
0.668	0.663
0.669	0.654
0.670	0.645
0.671	0.636
0.672	0.625
0.673	0.615
0.674	0.603
0.675	0.592
0.676	0.579
0.677	0.566
0.678	0.553
0.679	0.539
0.680	0.525
0.681	0.510
0.682	0.495
0.683	0.480
0.684	0.465
0.685	0.449
0.686	0.433
0.687	0.417
0.688	0.401
0.689	0.384
0.690	0.368
0.691	0.352
0.692	0.336
0.693	0.320
0.694	0.304
0.695	0.288
0.696	0.273
0.697	0.258
0.698	0.243
0.699	0.228
0.700	0.214
0.701	0.200
0.702	0.187
0.703	0.175
0.704	0.162
0.705	0.151
0.706	0.140
0.707	0.130
0.708	0.120
0.709	0.112
0.710	0.104
0.711	0.097
0.712	0.091
0.713	0.086
0.714	0.081
0.715	0.078
0.716	0.076
0.717	0.075
0.718	0.075
0.719	0.076
0.720	0.079
0.721	0.083
0.722	0.088
0.723	0.094
0.724	0.102
0.725	0.111
0.726	0.122
0.727	0.134
0.728	0.148
0.729	0.163
0.730	0.180
0.731	0.199
0.732	0.219
0.733	0.241
0.734	0.264
0.735	0.288
0.736	0.314
0.737	0.341
0.738	0.369
0.739	0.398
0.740	0.428
0.741	0.458
0.742	0.490
0.743	0.522
0.744	0.554
0.745	0.588
0.746	0.621
0.747	0.655
0.748	0.689
0.749	0.723
0.750	0.757
0.751	0.792
0.752	0.826
0.753	0.860
0.754	0.893
0.755	0.927
0.756	0.959
0.757	0.992
0.758	1.023
0.759	1.054
0.760	1.084
0.761	1.114
0.762	1.142
0.763	1.169
0.764	1.195
0.765	1.220
0.766	1.244
0.767	1.266
0.768	1.286
0.769	1.306
0.770	1.323
0.771	1.339
0.772	1.353
0.773	1.365
0.774	1.376
0.775	1.385
0.776	1.392
0.777	1.397
0.778	1.401
0.779	1.404
0.780	1.405
0.781	1.404
0.782	1.402
0.783	1.399
0.784	1.394
0.785	1.388
0.786	1.380
0.787	1.371
0.788	1.361
0.789	1.349
0.790	1.336
0.791	1.322
0.792	1.307
0.793	1.290
0.794	1.273
0.795	1.254
0.796	1.234
0.797	1.213
0.798	1.191
0.799	1.168
0.800	1.144
0.801	1.119
0.802	1.093
0.803	1.067
0.804	1.039
0.805	1.011
0.806	0.982
0.807	0.953
0.808	0.924
0.809	0.894
0.810	0.865
0.811	0.835
0.812	0.806
0.813	0.778
0.814	0.750
0.815	0.723
0.816	0.696
0.817	0.671
0.818	0.647
0.819	0.624
0.820	0.603
0.821	0.583
0.822	0.565
0.823	0.549
0.824	0.535
0.825	0.523
0.826	0.513
0.827	0.506
0.828	0.502
0.829	0.500
0.830	0.501
0.831	0.504
0.832	0.510
0.833	0.518
0.834	0.528
0.835	0.539
0.836	0.552
0.837	0.565
0.838	0.580
0.839	0.595
0.840	0.610
0.841	0.626
0.842	0.641
0.843	0.656
0.844	0.670
0.845	0.683
0.846	0.695
0.847	0.706
0.848	0.715
0.849	0.723
0.850	0.728
0.851	0.730
0.852	0.730
0.853	0.728
0.854	0.724
0.855	0.717
0.856	0.709
0.857	0.699
0.858	0.687
0.859	0.673
0.860	0.659
0.861	0.643
0.862	0.627
0.863	0.609
0.864	0.591
0.865	0.573
0.866	0.554
0.867	0.535
0.868	0.517
0.869	0.498
0.870	0.480
0.871	0.462
0.872	0.445
0.873	0.428
0.874	0.412
0.875	0.397
0.876	0.383
0.877	0.369
0.878	0.357
0.879	0.345
0.880	0.335
0.881	0.326
0.882	0.318
0.883	0.312
0.884	0.306
0.885	0.303
0.886	0.301
0.887	0.300
0.888	0.301
0.889	0.303
0.890	0.306
0.891	0.309
0.892	0.313
0.893	0.317
0.894	0.320
0.895	0.322
0.896	0.323
0.897	0.323
0.898	0.321
0.899	0.318
0.900	0.311
0.901	0.303
0.902	0.291
0.903	0.276
0.904	0.260
0.905	0.241
0.906	0.222
0.907	0.203
0.908	0.183
0.909	0.164
0.910	0.147
0.911	0.131
0.912	0.117
0.913	0.106
0.914	0.099
0.915	0.096
0.916	0.095
0.917	0.098
0.918	0.102
0.919	0.108
0.920	0.116
0.921	0.123
0.922	0.131
0.923	0.139
0.924	0.145
0.925	0.149
0.926	0.152
0.927	0.153
0.928	0.152
0.929	0.150
0.930	0.147
0.931	0.143
0.932	0.139
0.933	0.136
0.934	0.133
0.935	0.130
0.936	0.129
0.937	0.130
0.938	0.131
0.939	0.133
0.940	0.135
0.941	0.139
0.942	0.142
0.943	0.146
0.944	0.149
0.945	0.152
0.946	0.155
0.947	0.158
0.948	0.162
0.949	0.165
0.950	0.169
0.951	0.173
0.952	0.178
0.953	0.184
0.954	0.190
0.955	0.195
0.956	0.198
0.957	0.199
0.958	0.196
0.959	0.188
0.960	0.175
0.961	0.156
0.962	0.135
0.963	0.114
0.964	0.096
0.965	0.083
0.966	0.079
0.967	0.086
0.968	0.103
0.969	0.124
0.970	0.147
0.971	0.166
0.972	0.179
0.973	0.182
0.974	0.176
0.975	0.167
0.976	0.157
0.977	0.151
0.978	0.151
0.979	0.159
0.980	0.168
0.981	0.177
0.982	0.180
0.983	0.176
0.984	0.166
0.985	0.156
0.986	0.150
0.987	0.153
0.988	0.162
0.989	0.173
0.99	0.180
0.991	0.179
0.992	0.176
0.993	0.177
0.994	0.190
0.995	0.210
0.996	0.227
0.997	0.231
0.998	0.219
0.999	0.192
1.000	0.150
